INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
7;26.05.2019 0:00:00;1;530000;21102;21333;20054;20382
8;26.05.2019 0:00:00;1;530000;22693;22597;20892;20970
9;26.05.2019 0:00:00;1;530000;23632;23713;21672;21553
10;26.05.2019 0:00:00;1;530000;24199;23957;21849;21688
11;26.05.2019 0:00:00;1;530000;24188;23872;21748;21508
12;26.05.2019 0:00:00;1;530000;24088;24082;21583;21598
13;26.05.2019 0:00:00;1;530000;24131;24063;21766;21684
14;26.05.2019 0:00:00;1;530000;24171;24079;21952;21679
15;26.05.2019 0:00:00;1;530000;23994;23973;21932;21677
16;26.05.2019 0:00:00;1;530000;23904;24040;22344;22082
17;26.05.2019 0:00:00;1;530000;24119;24179;23005;22442
18;26.05.2019 0:00:00;1;530000;24141;24077;23203;22962
19;26.05.2019 0:00:00;1;530000;24229;24307;23618;23591
20;26.05.2019 0:00:00;1;530000;25034;25313;24033;23839
21;26.05.2019 0:00:00;1;530000;25089;25194;23799;23702
22;26.05.2019 0:00:00;1;530000;23439;23450;21077;21421
23;26.05.2019 0:00:00;1;530000;21618;21822;19597;19728
0;27.05.2019 0:00:00;1;530000;20699;20813;18524;18436
1;27.05.2019 0:00:00;1;530000;20077;19945;17728;17715
2;27.05.2019 0:00:00;1;530000;19570;19656;17522;17437
3;27.05.2019 0:00:00;1;530000;19013;19254;17507;17441
4;27.05.2019 0:00:00;1;530000;19212;19191;17618;17536
5;27.05.2019 0:00:00;1;530000;20383;20389;19104;19130
6;27.05.2019 0:00:00;1;530000;22237;22344;21608;21308
7;27.05.2019 0:00:00;1;530000;23864;24435;23148;22937
8;27.05.2019 0:00:00;1;530000;26131;26096;25020;24528
9;27.05.2019 0:00:00;1;530000;26743;26726;25163;24971
10;27.05.2019 0:00:00;1;530000;26601;26696;25329;24927
11;27.05.2019 0:00:00;1;530000;26319;26258;25253;24612
12;27.05.2019 0:00:00;1;530000;26316;26381;24844;24717
13;27.05.2019 0:00:00;1;530000;26496;26567;24644;25097
14;27.05.2019 0:00:00;1;530000;26348;26305;24716;24270
15;27.05.2019 0:00:00;1;530000;26324;26327;25087;24249
16;27.05.2019 0:00:00;1;530000;25863;25718;24174;24250
17;27.05.2019 0:00:00;1;530000;25545;25603;24085;24182
18;27.05.2019 0:00:00;1;530000;25686;25501;23885;23812
19;27.05.2019 0:00:00;1;530000;25085;25501;23713;23639
20;27.05.2019 0:00:00;1;530000;26033;26407;23815;23839
21;27.05.2019 0:00:00;1;530000;26078;25922;22978;22926
22;27.05.2019 0:00:00;1;530000;23971;23920;22008;21696
23;27.05.2019 0:00:00;1;530000;22168;22097;20528;20391
0;28.05.2019 0:00:00;1;530000;20909;20889;18921;18816
1;28.05.2019 0:00:00;1;530000;20217;20316;18806;18767
2;28.05.2019 0:00:00;1;530000;19898;20016;18586;18540
3;28.05.2019 0:00:00;1;530000;19452;19513;18559;18540
4;28.05.2019 0:00:00;1;530000;19189;19418;18666;18669
5;28.05.2019 0:00:00;1;530000;20639;20591;19491;19442
6;28.05.2019 0:00:00;1;530000;22357;22630;21993;21947
7;28.05.2019 0:00:00;1;530000;24196;24523;23750;23150
8;28.05.2019 0:00:00;1;530000;26412;26363;24473;24839
9;28.05.2019 0:00:00;1;530000;27160;27146;24486;25167
10;28.05.2019 0:00:00;1;530000;27321;26984;24798;25127
11;28.05.2019 0:00:00;1;530000;26811;26785;25028;24852
12;28.05.2019 0:00:00;1;530000;26962;26869;25179;24977
13;28.05.2019 0:00:00;1;530000;27296;27197;25344;25167
14;28.05.2019 0:00:00;1;530000;26981;26890;25489;24514
15;28.05.2019 0:00:00;1;530000;27031;26833;24484;24587
16;28.05.2019 0:00:00;1;530000;26569;26601;24498;24452
17;28.05.2019 0:00:00;1;530000;26387;26408;24475;24483
18;28.05.2019 0:00:00;1;530000;26165;26130;23855;23875
19;28.05.2019 0:00:00;1;530000;25582;25997;23449;23540
20;28.05.2019 0:00:00;1;530000;26504;26694;24102;23956
21;28.05.2019 0:00:00;1;530000;26324;26479;23804;23492
22;28.05.2019 0:00:00;1;530000;24360;24277;22025;21956
23;28.05.2019 0:00:00;1;530000;22435;22321;19709;19529
0;29.05.2019 0:00:00;1;530000;21233;21074;19126;19078
1;29.05.2019 0:00:00;1;530000;20394;20271;18441;18729
2;29.05.2019 0:00:00;1;530000;20098;19903;18246;18615
3;29.05.2019 0:00:00;1;530000;19304;19538;18264;18494
4;29.05.2019 0:00:00;1;530000;19417;19657;18663;18748
5;29.05.2019 0:00:00;1;530000;20742;20771;18572;19023
6;29.05.2019 0:00:00;1;530000;22711;22486;21289;21272
7;29.05.2019 0:00:00;1;530000;24563;24417;23457;22875
8;29.05.2019 0:00:00;1;530000;26884;26607;25865;25172
9;29.05.2019 0:00:00;1;530000;27792;27618;26145;25557
10;29.05.2019 0:00:00;1;530000;27779;27778;26175;25907
11;29.05.2019 0:00:00;1;530000;27225;27376;25930;25691
12;29.05.2019 0:00:00;1;530000;27511;27295;25932;25644
13;29.05.2019 0:00:00;1;530000;27674;27564;25988;25860
14;29.05.2019 0:00:00;1;530000;27435;27577;25283;24843
15;29.05.2019 0:00:00;1;530000;27512;27390;25174;24835
16;29.05.2019 0:00:00;1;530000;26909;27179;25159;24836
17;29.05.2019 0:00:00;1;530000;26835;26935;25170;24874
18;29.05.2019 0:00:00;1;530000;26560;26524;24652;24481
19;29.05.2019 0:00:00;1;530000;25847;26238;24020;24014
20;29.05.2019 0:00:00;1;530000;26722;27049;24485;24394
21;29.05.2019 0:00:00;1;530000;26625;26475;24131;23484
22;29.05.2019 0:00:00;1;530000;24562;24324;22040;21698
23;29.05.2019 0:00:00;1;530000;22457;22574;20667;19788
0;30.05.2019 0:00:00;1;530000;21298;21383;18708;18754
1;30.05.2019 0:00:00;1;530000;20495;20320;18524;18466
2;30.05.2019 0:00:00;1;530000;19898;20067;18341;18396
3;30.05.2019 0:00:00;1;530000;19549;19564;18280;18283
4;30.05.2019 0:00:00;1;530000;19456;19534;18402;18417
5;30.05.2019 0:00:00;1;530000;20475;20679;18501;18629
6;30.05.2019 0:00:00;1;530000;22351;22708;21609;21315
7;30.05.2019 0:00:00;1;530000;24426;24667;23076;22848
8;30.05.2019 0:00:00;1;530000;26682;26778;25320;25002
9;30.05.2019 0:00:00;1;530000;27321;27518;25616;25303
10;30.05.2019 0:00:00;1;530000;27621;27632;25813;25522
11;30.05.2019 0:00:00;1;530000;27304;27025;25370;25134
12;30.05.2019 0:00:00;1;530000;27234;27326;25333;25134
13;30.05.2019 0:00:00;1;530000;27744;27668;25399;25331
14;30.05.2019 0:00:00;1;530000;27566;27391;24667;24581
15;30.05.2019 0:00:00;1;530000;27302;27491;24676;24524
16;30.05.2019 0:00:00;1;530000;27174;26934;24159;24405
17;30.05.2019 0:00:00;1;530000;26632;26841;24128;24348
18;30.05.2019 0:00:00;1;530000;26424;26739;24126;23790
19;30.05.2019 0:00:00;1;530000;25858;25989;23672;23444
20;30.05.2019 0:00:00;1;530000;26375;26568;24003;23505
21;30.05.2019 0:00:00;1;530000;26256;26571;23776;23426
22;30.05.2019 0:00:00;1;530000;0;24376;0;21196
23;30.05.2019 0:00:00;1;530000;22305;22272;19604;19587
0;31.05.2019 0:00:00;1;530000;20997;21272;18486;18905
1;31.05.2019 0:00:00;1;530000;20284;20393;18291;18675
2;31.05.2019 0:00:00;1;530000;19991;20012;18147;18410
3;31.05.2019 0:00:00;1;530000;19214;19346;18143;18387
4;31.05.2019 0:00:00;1;530000;19345;19452;18285;18661
5;31.05.2019 0:00:00;1;530000;20629;20416;18916;19046
6;31.05.2019 0:00:00;1;530000;22371;22385;21637;21696
7;31.05.2019 0:00:00;1;530000;24090;24426;23563;23116
8;31.05.2019 0:00:00;1;530000;26431;26542;25465;24945
9;31.05.2019 0:00:00;1;530000;27083;27101;25573;25070
10;31.05.2019 0:00:00;1;530000;27033;27046;25854;25232
11;31.05.2019 0:00:00;1;530000;26835;26630;25784;25070
12;31.05.2019 0:00:00;1;530000;26831;26711;25865;25084
13;31.05.2019 0:00:00;1;530000;26941;26976;25695;25268
14;31.05.2019 0:00:00;1;530000;26916;26877;24912;24270
15;31.05.2019 0:00:00;1;530000;26795;26798;24767;24200
16;31.05.2019 0:00:00;1;530000;26199;26289;24781;24129
17;31.05.2019 0:00:00;1;530000;26167;26010;24656;24112
18;31.05.2019 0:00:00;1;530000;25854;25908;24631;24048
19;31.05.2019 0:00:00;1;530000;25597;25778;23921;23866
20;31.05.2019 0:00:00;1;530000;25857;26110;24563;23922
21;31.05.2019 0:00:00;1;530000;26294;26176;23425;23157
22;31.05.2019 0:00:00;1;530000;24360;24346;22329;21770
23;31.05.2019 0:00:00;1;530000;22552;22650;20464;20377
0;01.06.2019 0:00:00;1;530000;21469;21300;19649;19648
1;01.06.2019 0:00:00;1;530000;20670;20560;18831;18828
2;01.06.2019 0:00:00;1;530000;20074;20184;18432;18589
3;01.06.2019 0:00:00;1;530000;19330;19528;18372;18529
4;01.06.2019 0:00:00;1;530000;19060;19296;18290;18410
5;01.06.2019 0:00:00;1;530000;19826;19962;18895;18788
6;01.06.2019 0:00:00;1;530000;20476;20611;20176;20147
7;01.06.2019 0:00:00;1;530000;21701;21901;21447;21502
8;01.06.2019 0:00:00;1;530000;23678;23625;22264;21962
9;01.06.2019 0:00:00;1;530000;24630;24461;23118;23096
10;01.06.2019 0:00:00;1;530000;24806;24658;23950;23614
11;01.06.2019 0:00:00;1;530000;24972;24794;23775;23389
12;01.06.2019 0:00:00;1;530000;24841;24772;22969;22882
13;01.06.2019 0:00:00;1;530000;24572;24742;22977;22901
14;01.06.2019 0:00:00;1;530000;24634;24529;23006;22777
15;01.06.2019 0:00:00;1;530000;24526;24631;23082;22784
16;01.06.2019 0:00:00;1;530000;24265;24616;22954;22699
17;01.06.2019 0:00:00;1;530000;24133;24648;22619;22439
18;01.06.2019 0:00:00;1;530000;24214;24337;22499;22206
19;01.06.2019 0:00:00;1;530000;23680;24267;23196;22596
20;01.06.2019 0:00:00;1;530000;24505;24990;23548;23324
21;01.06.2019 0:00:00;1;530000;25003;24915;23939;23035
22;01.06.2019 0:00:00;1;530000;23666;23521;21961;20778
23;01.06.2019 0:00:00;1;530000;21988;22008;20145;19671
0;02.06.2019 0:00:00;1;530000;20928;21109;18755;18695
1;02.06.2019 0:00:00;1;530000;20031;20207;18015;17976
2;02.06.2019 0:00:00;1;530000;19653;19679;17773;17741
3;02.06.2019 0:00:00;1;530000;18956;19272;17631;17597
4;02.06.2019 0:00:00;1;530000;18776;18930;17535;17488
5;02.06.2019 0:00:00;1;530000;19373;19227;17720;17639
6;02.06.2019 0:00:00;1;530000;20040;19966;18131;18043
7;02.06.2019 0:00:00;1;530000;21168;21081;20598;20523
8;02.06.2019 0:00:00;1;530000;22583;22695;21321;20878
9;02.06.2019 0:00:00;1;530000;23753;23745;21607;20983
10;02.06.2019 0:00:00;1;530000;24216;24117;22096;21464
11;02.06.2019 0:00:00;1;530000;24315;24120;21795;21344
12;02.06.2019 0:00:00;1;530000;24196;24305;22088;21463
13;02.06.2019 0:00:00;1;530000;24232;24287;22262;21591
14;02.06.2019 0:00:00;1;530000;24294;24232;22642;21811
15;02.06.2019 0:00:00;1;530000;24358;24243;22633;22022
16;02.06.2019 0:00:00;1;530000;24333;24185;22979;21983
17;02.06.2019 0:00:00;1;530000;24378;24300;23168;22356
18;02.06.2019 0:00:00;1;530000;24257;24655;23459;22586
19;02.06.2019 0:00:00;1;530000;24077;24688;23526;22689
20;02.06.2019 0:00:00;1;530000;25056;25263;23500;22942
21;02.06.2019 0:00:00;1;530000;25388;25241;23054;22504
22;02.06.2019 0:00:00;1;530000;23359;23674;21689;20852
23;02.06.2019 0:00:00;1;530000;21867;21996;19668;19547
0;03.06.2019 0:00:00;1;530000;20706;20898;18329;18249
1;03.06.2019 0:00:00;1;530000;19667;20128;17474;17627
2;03.06.2019 0:00:00;1;530000;19485;19694;17405;17503
3;03.06.2019 0:00:00;1;530000;18731;19017;17191;17265
4;03.06.2019 0:00:00;1;530000;18906;19309;17476;17547
5;03.06.2019 0:00:00;1;530000;20195;20148;18356;18261
6;03.06.2019 0:00:00;1;530000;22019;22305;21030;20998
7;03.06.2019 0:00:00;1;530000;23765;24010;21993;21581
8;03.06.2019 0:00:00;1;530000;26034;26361;24066;23514
9;03.06.2019 0:00:00;1;530000;26722;26825;24721;24290
10;03.06.2019 0:00:00;1;530000;26627;26835;24095;24072
11;03.06.2019 0:00:00;1;530000;26347;26332;23854;23779
12;03.06.2019 0:00:00;1;530000;26454;26264;24028;23663
13;03.06.2019 0:00:00;1;530000;26784;26505;24109;23644
14;03.06.2019 0:00:00;1;530000;26495;26432;23557;22912
15;03.06.2019 0:00:00;1;530000;26370;26415;23263;22794
16;03.06.2019 0:00:00;1;530000;26011;25928;22899;22953
17;03.06.2019 0:00:00;1;530000;25673;25744;22791;22828
18;03.06.2019 0:00:00;1;530000;25495;25625;22647;22656
19;03.06.2019 0:00:00;1;530000;25137;25290;22469;22504
20;03.06.2019 0:00:00;1;530000;25788;26089;22553;22556
21;03.06.2019 0:00:00;1;530000;25572;26039;23031;22288
22;03.06.2019 0:00:00;1;530000;24081;23928;22106;21389
23;03.06.2019 0:00:00;1;530000;22015;22075;19714;19683
0;04.06.2019 0:00:00;1;530000;20597;20939;17403;17958
1;04.06.2019 0:00:00;1;530000;20137;20164;17763;17855
2;04.06.2019 0:00:00;1;530000;19636;19655;17134;17348
3;04.06.2019 0:00:00;1;530000;19090;19075;16803;17223
4;04.06.2019 0:00:00;1;530000;19368;19319;17126;17450
5;04.06.2019 0:00:00;1;530000;20323;20370;18125;18024
6;04.06.2019 0:00:00;1;530000;22192;22342;20473;20439
7;04.06.2019 0:00:00;1;530000;24079;24254;21569;21511
8;04.06.2019 0:00:00;1;530000;26041;26141;23898;23315
9;04.06.2019 0:00:00;1;530000;26584;26989;24197;23720
10;04.06.2019 0:00:00;1;530000;26759;26731;23800;23713
11;04.06.2019 0:00:00;1;530000;26251;26275;23394;23265
12;04.06.2019 0:00:00;1;530000;26289;26565;23463;23329
13;04.06.2019 0:00:00;1;530000;26489;26584;23079;23377
14;04.06.2019 0:00:00;1;530000;26350;26414;22942;22561
15;04.06.2019 0:00:00;1;530000;26285;26322;22934;22553
16;04.06.2019 0:00:00;1;530000;25878;25885;22931;22477
17;04.06.2019 0:00:00;1;530000;25832;25531;22819;22425
18;04.06.2019 0:00:00;1;530000;25556;25458;22264;22094
19;04.06.2019 0:00:00;1;530000;25143;25371;22244;22016
20;04.06.2019 0:00:00;1;530000;25649;25851;22647;22113
21;04.06.2019 0:00:00;1;530000;25894;25691;21901;21816
22;04.06.2019 0:00:00;1;530000;23938;23952;20967;20817
23;04.06.2019 0:00:00;1;530000;22228;21926;19544;19488
0;05.06.2019 0:00:00;1;530000;20833;20838;17724;17924
1;05.06.2019 0:00:00;1;530000;20267;20173;17465;17687
2;05.06.2019 0:00:00;1;530000;19843;19717;17289;17454
3;05.06.2019 0:00:00;1;530000;18990;19192;17222;17313
4;05.06.2019 0:00:00;1;530000;19345;19449;17582;17623
5;05.06.2019 0:00:00;1;530000;20339;20409;17890;17953
6;05.06.2019 0:00:00;1;530000;22482;22424;20487;20901
7;05.06.2019 0:00:00;1;530000;24354;24435;21731;21899
8;05.06.2019 0:00:00;1;530000;26393;26249;22996;23494
9;05.06.2019 0:00:00;1;530000;27059;27191;24015;23947
10;05.06.2019 0:00:00;1;530000;26847;27128;24143;23863
11;05.06.2019 0:00:00;1;530000;26690;26612;23744;23470
12;05.06.2019 0:00:00;1;530000;26792;26844;23819;23559
13;05.06.2019 0:00:00;1;530000;27098;27148;24103;23689
14;05.06.2019 0:00:00;1;530000;27162;27121;23401;22746
15;05.06.2019 0:00:00;1;530000;26938;27069;23184;22736
16;05.06.2019 0:00:00;1;530000;26297;26490;23540;23053
17;05.06.2019 0:00:00;1;530000;26233;26275;23647;22751
18;05.06.2019 0:00:00;1;530000;26047;26003;22685;22390
19;05.06.2019 0:00:00;1;530000;25390;25760;22369;22277
20;05.06.2019 0:00:00;1;530000;26050;26250;22800;22357
21;05.06.2019 0:00:00;1;530000;26217;26215;22502;22527
22;05.06.2019 0:00:00;1;530000;24349;24404;21586;20822
23;05.06.2019 0:00:00;1;530000;22370;22309;19287;19167
0;06.06.2019 0:00:00;1;530000;21047;21192;18054;18009
1;06.06.2019 0:00:00;1;530000;20204;20433;17665;17619
2;06.06.2019 0:00:00;1;530000;19968;20072;17280;17495
3;06.06.2019 0:00:00;1;530000;19176;19316;17670;17566
4;06.06.2019 0:00:00;1;530000;19194;19525;17970;17849
5;06.06.2019 0:00:00;1;530000;20574;20547;18582;18460
6;06.06.2019 0:00:00;1;530000;22408;22404;21178;21097
7;06.06.2019 0:00:00;1;530000;24312;24597;22476;22428
8;06.06.2019 0:00:00;1;530000;26681;26458;24546;24152
9;06.06.2019 0:00:00;1;530000;27460;27490;24451;23317
10;06.06.2019 0:00:00;1;530000;27386;27575;25110;24390
11;06.06.2019 0:00:00;1;530000;27137;27327;24867;24302
12;06.06.2019 0:00:00;1;530000;27332;27282;24790;24264
13;06.06.2019 0:00:00;1;530000;27705;27614;24981;24393
14;06.06.2019 0:00:00;1;530000;27507;27530;24254;23711
15;06.06.2019 0:00:00;1;530000;27512;27370;24560;23528
16;06.06.2019 0:00:00;1;530000;26870;27077;24537;23603
17;06.06.2019 0:00:00;1;530000;26742;26746;24441;23565
18;06.06.2019 0:00:00;1;530000;26427;26582;24086;23279
19;06.06.2019 0:00:00;1;530000;25925;25903;23537;22524
20;06.06.2019 0:00:00;1;530000;26134;26394;24010;22628
21;06.06.2019 0:00:00;1;530000;26511;26542;23885;23110
22;06.06.2019 0:00:00;1;530000;24783;24479;21750;21602
23;06.06.2019 0:00:00;1;530000;22654;22469;20127;19316
0;07.06.2019 0:00:00;1;530000;21488;21507;18479;18769
1;07.06.2019 0:00:00;1;530000;20652;20725;18004;18526
2;07.06.2019 0:00:00;1;530000;20023;20199;18302;18312
3;07.06.2019 0:00:00;1;530000;19447;19633;18458;18393
4;07.06.2019 0:00:00;1;530000;19425;19669;18614;18452
5;07.06.2019 0:00:00;1;530000;20838;20851;19334;19190
6;07.06.2019 0:00:00;1;530000;22626;22769;21720;21575
7;07.06.2019 0:00:00;1;530000;24944;24781;23339;23225
8;07.06.2019 0:00:00;1;530000;27206;27040;25283;24936
9;07.06.2019 0:00:00;1;530000;28163;28235;25801;25679
10;07.06.2019 0:00:00;1;530000;28299;28069;25444;25618
11;07.06.2019 0:00:00;1;530000;27919;27856;25613;25250
12;07.06.2019 0:00:00;1;530000;28013;28192;25607;25399
13;07.06.2019 0:00:00;1;530000;28238;28372;25796;25596
14;07.06.2019 0:00:00;1;530000;27937;28370;24990;24883
15;07.06.2019 0:00:00;1;530000;27696;28088;24775;24858
16;07.06.2019 0:00:00;1;530000;27201;27171;24553;24610
17;07.06.2019 0:00:00;1;530000;26978;26966;24507;24406
18;07.06.2019 0:00:00;1;530000;26576;26625;23787;23633
19;07.06.2019 0:00:00;1;530000;26112;26306;24074;23465
20;07.06.2019 0:00:00;1;530000;26153;26349;24105;23537
21;07.06.2019 0:00:00;1;530000;26580;26683;24146;23570
22;07.06.2019 0:00:00;1;530000;25033;24756;22837;22072
23;07.06.2019 0:00:00;1;530000;22882;22759;20774;20686
0;08.06.2019 0:00:00;1;530000;21620;21599;18942;19239
1;08.06.2019 0:00:00;1;530000;20828;20944;18225;18548
2;08.06.2019 0:00:00;1;530000;20125;20433;17609;17926
3;08.06.2019 0:00:00;1;530000;19795;19759;17474;17466
4;08.06.2019 0:00:00;1;530000;19364;19515;17613;17576
5;08.06.2019 0:00:00;1;530000;20113;19935;18331;18076
6;08.06.2019 0:00:00;1;530000;21047;21080;19410;19411
7;08.06.2019 0:00:00;1;530000;22424;22519;21423;21410
8;08.06.2019 0:00:00;1;530000;24515;24310;22123;21859
9;08.06.2019 0:00:00;1;530000;25612;25502;22783;22530
10;08.06.2019 0:00:00;1;530000;26127;25944;24218;23439
11;08.06.2019 0:00:00;1;530000;26005;26116;24646;23677
12;08.06.2019 0:00:00;1;530000;25894;26134;24541;23409
13;08.06.2019 0:00:00;1;530000;26032;25999;23985;22952
14;08.06.2019 0:00:00;1;530000;25740;25805;23444;22992
15;08.06.2019 0:00:00;1;530000;25659;25700;23391;22394
16;08.06.2019 0:00:00;1;530000;25235;25437;22891;22342
17;08.06.2019 0:00:00;1;530000;25413;25287;22943;22323
18;08.06.2019 0:00:00;1;530000;25181;25102;23056;22292
19;08.06.2019 0:00:00;1;530000;24547;24952;23084;22281
20;08.06.2019 0:00:00;1;530000;25270;25381;23529;23190
21;08.06.2019 0:00:00;1;530000;25657;25709;23074;22461
22;08.06.2019 0:00:00;1;530000;23973;24100;21263;21299
23;08.06.2019 0:00:00;1;530000;22621;22419;20374;20678
0;09.06.2019 0:00:00;1;530000;21379;21267;18170;18428
1;09.06.2019 0:00:00;1;530000;20469;20645;17780;17926
2;09.06.2019 0:00:00;1;530000;19839;20102;17679;17677
3;09.06.2019 0:00:00;1;530000;19225;19362;17554;17407
4;09.06.2019 0:00:00;1;530000;19211;19024;17584;17437
5;09.06.2019 0:00:00;1;530000;19821;19840;17765;17617
6;09.06.2019 0:00:00;1;530000;20491;20411;18250;18350
7;09.06.2019 0:00:00;1;530000;21840;22022;20317;20532
8;09.06.2019 0:00:00;1;530000;23669;23647;21564;21405
9;09.06.2019 0:00:00;1;530000;24808;24626;22085;21866
10;09.06.2019 0:00:00;1;530000;25466;25193;22881;22530
11;09.06.2019 0:00:00;1;530000;25505;25504;22895;22477
12;09.06.2019 0:00:00;1;530000;25588;25432;22987;22940
13;09.06.2019 0:00:00;1;530000;25372;25493;23228;22692
14;09.06.2019 0:00:00;1;530000;25472;25470;23274;22743
15;09.06.2019 0:00:00;1;530000;25554;25473;23412;22893
16;09.06.2019 0:00:00;1;530000;25370;25356;23587;22972
17;09.06.2019 0:00:00;1;530000;25601;25559;24433;23872
18;09.06.2019 0:00:00;1;530000;25395;25345;24246;23658
19;09.06.2019 0:00:00;1;530000;24907;25309;24087;23893
20;09.06.2019 0:00:00;1;530000;25556;25675;24482;24087
21;09.06.2019 0:00:00;1;530000;26186;26268;23855;23440
22;09.06.2019 0:00:00;1;530000;24409;24451;21776;21738
23;09.06.2019 0:00:00;1;530000;22745;22584;19475;19949
0;10.06.2019 0:00:00;1;530000;21461;21298;19122;19364
1;10.06.2019 0:00:00;1;530000;20672;20468;18835;18894
2;10.06.2019 0:00:00;1;530000;20133;20159;18645;18711
3;10.06.2019 0:00:00;1;530000;19493;19500;18709;18751
4;10.06.2019 0:00:00;1;530000;19699;19516;18917;18955
5;10.06.2019 0:00:00;1;530000;20835;20857;19589;19634
6;10.06.2019 0:00:00;1;530000;22819;22813;21975;21917
7;10.06.2019 0:00:00;1;530000;25001;25090;23610;23636
8;10.06.2019 0:00:00;1;530000;27524;27185;25384;25478
9;10.06.2019 0:00:00;1;530000;28435;28212;26426;25702
10;10.06.2019 0:00:00;1;530000;28611;28593;26461;25924
11;10.06.2019 0:00:00;1;530000;28207;28197;26555;25627
12;10.06.2019 0:00:00;1;530000;28355;28211;26580;25819
13;10.06.2019 0:00:00;1;530000;28633;28507;26604;25922
14;10.06.2019 0:00:00;1;530000;28478;28426;26010;25422
15;10.06.2019 0:00:00;1;530000;28172;28131;25961;25353
16;10.06.2019 0:00:00;1;530000;27784;27813;25847;25459
17;10.06.2019 0:00:00;1;530000;27308;27547;25203;25324
18;10.06.2019 0:00:00;1;530000;26978;27223;24995;25066
19;10.06.2019 0:00:00;1;530000;26418;26395;24818;24719
20;10.06.2019 0:00:00;1;530000;26551;26773;24897;24919
21;10.06.2019 0:00:00;1;530000;26737;27170;24988;24853
22;10.06.2019 0:00:00;1;530000;24932;25133;22967;23137
23;10.06.2019 0:00:00;1;530000;23072;22831;21618;21749
0;11.06.2019 0:00:00;1;530000;21792;21633;20639;20627
1;11.06.2019 0:00:00;1;530000;20838;20805;19340;19278
2;11.06.2019 0:00:00;1;530000;20355;20323;19101;19103
3;11.06.2019 0:00:00;1;530000;19598;19658;19025;19000
4;11.06.2019 0:00:00;1;530000;19885;19783;19024;18985
5;11.06.2019 0:00:00;1;530000;21158;21034;20009;19933
6;11.06.2019 0:00:00;1;530000;22989;23004;22586;22087
7;11.06.2019 0:00:00;1;530000;24988;25347;24063;23676
8;11.06.2019 0:00:00;1;530000;27610;27586;25576;25531
9;11.06.2019 0:00:00;1;530000;28210;28397;26355;26027
10;11.06.2019 0:00:00;1;530000;28379;28502;26519;26171
11;11.06.2019 0:00:00;1;530000;28083;28065;26438;26070
12;11.06.2019 0:00:00;1;530000;28234;28074;26452;26125
13;11.06.2019 0:00:00;1;530000;28254;28298;26826;26413
14;11.06.2019 0:00:00;1;530000;28082;28106;25842;25604
15;11.06.2019 0:00:00;1;530000;27614;27726;25809;25485
16;11.06.2019 0:00:00;1;530000;27140;27282;25633;25235
17;11.06.2019 0:00:00;1;530000;26960;26881;25440;25118
18;11.06.2019 0:00:00;1;530000;26717;26515;25138;24902
19;11.06.2019 0:00:00;1;530000;25865;26116;25110;24813
20;11.06.2019 0:00:00;1;530000;25965;26366;24958;24935
21;11.06.2019 0:00:00;1;530000;26526;26477;24831;24748
22;11.06.2019 0:00:00;1;530000;24752;24428;24331;23622
23;11.06.2019 0:00:00;1;530000;22883;22682;22416;21923
0;12.06.2019 0:00:00;1;530000;21697;21670;19503;19941
1;12.06.2019 0:00:00;1;530000;20932;20870;19149;19299
2;12.06.2019 0:00:00;1;530000;20142;20368;19091;19235
3;12.06.2019 0:00:00;1;530000;19182;19580;19025;18854
4;12.06.2019 0:00:00;1;530000;19551;19384;19049;18887
5;12.06.2019 0:00:00;1;530000;20084;19921;19446;19418
6;12.06.2019 0:00:00;1;530000;20810;20909;20035;19883
7;12.06.2019 0:00:00;1;530000;22190;22424;22102;21886
8;12.06.2019 0:00:00;1;530000;24344;24316;24298;23537
9;12.06.2019 0:00:00;1;530000;25167;25463;24913;24223
10;12.06.2019 0:00:00;1;530000;25537;25961;24972;24780
11;12.06.2019 0:00:00;1;530000;25602;25506;25151;24764
12;12.06.2019 0:00:00;1;530000;25788;25308;25130;24726
13;12.06.2019 0:00:00;1;530000;25530;25469;25156;24786
14;12.06.2019 0:00:00;1;530000;25121;25641;25313;25335
15;12.06.2019 0:00:00;1;530000;25231;25253;24859;24875
16;12.06.2019 0:00:00;1;530000;24865;24941;25127;25029
17;12.06.2019 0:00:00;1;530000;24935;24915;25729;25499
18;12.06.2019 0:00:00;1;530000;24766;24826;25761;25493
19;12.06.2019 0:00:00;1;530000;24598;24670;25674;25544
20;12.06.2019 0:00:00;1;530000;24768;25280;25822;25612
21;12.06.2019 0:00:00;1;530000;25369;25806;25633;25540
22;12.06.2019 0:00:00;1;530000;23762;23969;22912;23063
23;12.06.2019 0:00:00;1;530000;22183;22055;20930;21207
0;13.06.2019 0:00:00;1;530000;21001;20837;20063;20072
1;13.06.2019 0:00:00;1;530000;20384;20302;19628;19660
2;13.06.2019 0:00:00;1;530000;19772;19751;19176;19400
3;13.06.2019 0:00:00;1;530000;19132;19250;19155;19185
4;13.06.2019 0:00:00;1;530000;19329;19364;19381;19398
5;13.06.2019 0:00:00;1;530000;20555;20475;19879;19886
6;13.06.2019 0:00:00;1;530000;22082;22461;22694;22489
7;13.06.2019 0:00:00;1;530000;24126;24570;23686;23769
8;13.06.2019 0:00:00;1;530000;26013;26535;25749;25841
9;13.06.2019 0:00:00;1;530000;26859;27111;26070;26161
