INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
11;29.09.2020 0:00:00;1;550000;10880;11076;10670;10505
12;29.09.2020 0:00:00;1;550000;10947;11103;10553;10438
13;29.09.2020 0:00:00;1;550000;11159;11165;10523;10319
14;29.09.2020 0:00:00;1;550000;10969;11075;10432;10246
15;29.09.2020 0:00:00;1;550000;11166;11006;10789;10560
16;29.09.2020 0:00:00;1;550000;11023;10894;10691;10455
17;29.09.2020 0:00:00;1;550000;11554;11206;11004;10722
18;29.09.2020 0:00:00;1;550000;12006;11932;12065;11885
19;29.09.2020 0:00:00;1;550000;11895;11699;11509;11498
20;29.09.2020 0:00:00;1;550000;11397;11334;10965;10928
21;29.09.2020 0:00:00;1;550000;10899;10724;10362;10343
22;29.09.2020 0:00:00;1;550000;10021;9859;10113;9562
23;29.09.2020 0:00:00;1;550000;9129;9153;8890;8957
0;30.09.2020 0:00:00;1;550000;8789;8559;8570;8615
1;30.09.2020 0:00:00;1;550000;8289;8366;8521;8216
2;30.09.2020 0:00:00;1;550000;8509;8277;8363;8106
3;30.09.2020 0:00:00;1;550000;8380;8295;8357;8408
4;30.09.2020 0:00:00;1;550000;8588;8407;8657;8573
5;30.09.2020 0:00:00;1;550000;9091;8867;8677;8717
6;30.09.2020 0:00:00;1;550000;9576;9589;9530;9289
7;30.09.2020 0:00:00;1;550000;10143;10233;9943;9687
8;30.09.2020 0:00:00;1;550000;10763;10867;10647;10562
9;30.09.2020 0:00:00;1;550000;11006;10972;10683;10809
10;30.09.2020 0:00:00;1;550000;10866;10964;10591;10354
11;30.09.2020 0:00:00;1;550000;10865;10835;10545;10338
12;30.09.2020 0:00:00;1;550000;10703;10815;10363;10297
13;30.09.2020 0:00:00;1;550000;10589;10893;10269;10382
14;30.09.2020 0:00:00;1;550000;10570;10663;9975;10275
15;30.09.2020 0:00:00;1;550000;10494;10609;10237;10363
16;30.09.2020 0:00:00;1;550000;10590;10595;10262;10529
17;30.09.2020 0:00:00;1;550000;11208;11064;11092;11240
18;30.09.2020 0:00:00;1;550000;11725;11735;11940;12380
19;30.09.2020 0:00:00;1;550000;11474;11672;11384;12137
20;30.09.2020 0:00:00;1;550000;11261;11281;10694;11278
21;30.09.2020 0:00:00;1;550000;10541;10576;10680;11069
22;30.09.2020 0:00:00;1;550000;9741;9758;10258;10278
23;30.09.2020 0:00:00;1;550000;9108;9047;9459;9179
0;01.10.2020 0:00:00;1;550000;8492;8539;8568;8707
1;01.10.2020 0:00:00;1;550000;8217;8275;8747;8413
2;01.10.2020 0:00:00;1;550000;8234;8137;8691;8317
3;01.10.2020 0:00:00;1;550000;8260;8159;8636;8285
4;01.10.2020 0:00:00;1;550000;8496;8369;9136;8737
5;01.10.2020 0:00:00;1;550000;8939;8835;9224;8876
6;01.10.2020 0:00:00;1;550000;9676;9538;9791;9574
7;01.10.2020 0:00:00;1;550000;10251;10158;10153;9844
8;01.10.2020 0:00:00;1;550000;10712;10688;10376;10440
9;01.10.2020 0:00:00;1;550000;10882;10870;10314;10502
10;01.10.2020 0:00:00;1;550000;10967;10804;10433;10468
11;01.10.2020 0:00:00;1;550000;10696;10733;10439;10492
12;01.10.2020 0:00:00;1;550000;10644;10743;10171;10433
13;01.10.2020 0:00:00;1;550000;10710;10744;9913;10258
14;01.10.2020 0:00:00;1;550000;10670;10579;10041;10037
15;01.10.2020 0:00:00;1;550000;10679;10563;10081;10138
16;01.10.2020 0:00:00;1;550000;10573;10658;10213;10151
17;01.10.2020 0:00:00;1;550000;11076;11212;11266;11392
18;01.10.2020 0:00:00;1;550000;11701;11725;11871;11816
19;01.10.2020 0:00:00;1;550000;11579;11691;11487;11878
20;01.10.2020 0:00:00;1;550000;11211;11212;11055;11198
21;01.10.2020 0:00:00;1;550000;10608;10580;10021;10442
22;01.10.2020 0:00:00;1;550000;9791;9794;9544;9680
23;01.10.2020 0:00:00;1;550000;9172;9034;8876;8676
0;02.10.2020 0:00:00;1;550000;8527;8425;8285;8286
1;02.10.2020 0:00:00;1;550000;8409;8239;8271;8121
2;02.10.2020 0:00:00;1;550000;8353;8153;8277;8132
3;02.10.2020 0:00:00;1;550000;8290;8201;8192;8163
4;02.10.2020 0:00:00;1;550000;8608;8517;8231;8491
5;02.10.2020 0:00:00;1;550000;9166;8919;8447;8791
6;02.10.2020 0:00:00;1;550000;9564;9575;9661;9369
7;02.10.2020 0:00:00;1;550000;10186;10302;10034;9781
8;02.10.2020 0:00:00;1;550000;10836;10774;10463;10238
9;02.10.2020 0:00:00;1;550000;10794;10917;10512;10404
10;02.10.2020 0:00:00;1;550000;10911;10811;10490;10336
11;02.10.2020 0:00:00;1;550000;10757;10706;10272;10114
12;02.10.2020 0:00:00;1;550000;10849;10654;10076;9908
13;02.10.2020 0:00:00;1;550000;10709;10702;10310;10121
14;02.10.2020 0:00:00;1;550000;10694;10645;10113;10086
15;02.10.2020 0:00:00;1;550000;10684;10572;9895;9955
16;02.10.2020 0:00:00;1;550000;10798;10532;9936;9879
17;02.10.2020 0:00:00;1;550000;11340;11087;10935;11367
18;02.10.2020 0:00:00;1;550000;11805;11686;11590;11856
19;02.10.2020 0:00:00;1;550000;11533;11552;11338;11856
20;02.10.2020 0:00:00;1;550000;11178;11192;10939;10984
21;02.10.2020 0:00:00;1;550000;10469;10618;10679;10123
22;02.10.2020 0:00:00;1;550000;9795;9823;10011;9612
23;02.10.2020 0:00:00;1;550000;8985;9050;8635;8590
0;03.10.2020 0:00:00;1;550000;8511;8577;8108;8134
1;03.10.2020 0:00:00;1;550000;8257;8278;8058;8127
2;03.10.2020 0:00:00;1;550000;8245;8152;8217;8244
3;03.10.2020 0:00:00;1;550000;8190;8149;8270;8192
4;03.10.2020 0:00:00;1;550000;8388;8334;8084;8119
5;03.10.2020 0:00:00;1;550000;8670;8576;8092;8285
6;03.10.2020 0:00:00;1;550000;8935;9065;8429;8742
7;03.10.2020 0:00:00;1;550000;9620;9708;8827;9056
8;03.10.2020 0:00:00;1;550000;10117;10220;9268;9653
9;03.10.2020 0:00:00;1;550000;10502;10457;9561;9612
10;03.10.2020 0:00:00;1;550000;10589;10446;9623;9518
11;03.10.2020 0:00:00;1;550000;10541;10416;9606;9430
12;03.10.2020 0:00:00;1;550000;10448;10408;9573;9333
13;03.10.2020 0:00:00;1;550000;10328;10336;9528;9328
14;03.10.2020 0:00:00;1;550000;10433;10344;9389;9160
15;03.10.2020 0:00:00;1;550000;10438;10365;9642;9167
16;03.10.2020 0:00:00;1;550000;10344;10408;9704;9282
17;03.10.2020 0:00:00;1;550000;10865;10934;10300;9676
18;03.10.2020 0:00:00;1;550000;11716;11491;10809;10817
19;03.10.2020 0:00:00;1;550000;11230;11263;10363;10489
20;03.10.2020 0:00:00;1;550000;11008;10945;10075;10027
21;03.10.2020 0:00:00;1;550000;10386;10416;9571;9159
22;03.10.2020 0:00:00;1;550000;9673;9644;9243;8935
23;03.10.2020 0:00:00;1;550000;8939;9000;8172;7996
0;04.10.2020 0:00:00;1;550000;8549;8557;8601;8278
1;04.10.2020 0:00:00;1;550000;8409;8313;8090;7981
2;04.10.2020 0:00:00;1;550000;8003;8180;7790;7686
3;04.10.2020 0:00:00;1;550000;8333;8147;7797;7737
4;04.10.2020 0:00:00;1;550000;8152;8277;8171;7921
5;04.10.2020 0:00:00;1;550000;8628;8469;8483;8335
6;04.10.2020 0:00:00;1;550000;8756;8814;8705;8584
7;04.10.2020 0:00:00;1;550000;9307;9339;9101;8813
8;04.10.2020 0:00:00;1;550000;10110;9877;9555;9238
9;04.10.2020 0:00:00;1;550000;10218;10137;9767;9381
10;04.10.2020 0:00:00;1;550000;10332;10253;9624;9282
11;04.10.2020 0:00:00;1;550000;10073;10265;9364;9260
12;04.10.2020 0:00:00;1;550000;10375;10165;9312;9277
13;04.10.2020 0:00:00;1;550000;10349;10214;9260;9227
14;04.10.2020 0:00:00;1;550000;10207;10153;9384;9113
15;04.10.2020 0:00:00;1;550000;10249;10151;9409;9258
16;04.10.2020 0:00:00;1;550000;10204;10267;9749;9372
17;04.10.2020 0:00:00;1;550000;11073;10951;10731;10443
18;04.10.2020 0:00:00;1;550000;11667;11584;11628;11349
19;04.10.2020 0:00:00;1;550000;11578;11417;11096;10940
20;04.10.2020 0:00:00;1;550000;11261;11074;10236;9999
21;04.10.2020 0:00:00;1;550000;10482;10455;9544;9377
22;04.10.2020 0:00:00;1;550000;9571;9750;8664;8717
23;04.10.2020 0:00:00;1;550000;9007;9022;8511;8436
0;05.10.2020 0:00:00;1;550000;8318;8523;8130;7991
1;05.10.2020 0:00:00;1;550000;8095;8259;8059;7824
2;05.10.2020 0:00:00;1;550000;8235;8101;8065;7827
3;05.10.2020 0:00:00;1;550000;8284;8093;8483;7834
4;05.10.2020 0:00:00;1;550000;8493;8355;8928;8189
5;05.10.2020 0:00:00;1;550000;8808;8861;9050;9210
6;05.10.2020 0:00:00;1;550000;9626;9489;9730;9758
7;05.10.2020 0:00:00;1;550000;10234;10157;10186;10369
8;05.10.2020 0:00:00;1;550000;10840;10778;11462;11233
9;05.10.2020 0:00:00;1;550000;11048;10912;11642;11728
10;05.10.2020 0:00:00;1;550000;10912;10926;11202;11294
11;05.10.2020 0:00:00;1;550000;10996;10785;10999;11013
12;05.10.2020 0:00:00;1;550000;10885;10842;10889;11113
13;05.10.2020 0:00:00;1;550000;10829;10874;10660;10957
14;05.10.2020 0:00:00;1;550000;11034;10818;10861;11038
15;05.10.2020 0:00:00;1;550000;10893;10724;10693;10944
16;05.10.2020 0:00:00;1;550000;10815;10733;10544;10788
17;05.10.2020 0:00:00;1;550000;11331;11296;11510;11707
18;05.10.2020 0:00:00;1;550000;11980;11817;12041;12157
19;05.10.2020 0:00:00;1;550000;11746;11576;11681;11836
20;05.10.2020 0:00:00;1;550000;11330;11232;11255;11114
21;05.10.2020 0:00:00;1;550000;10766;10671;10267;10698
22;05.10.2020 0:00:00;1;550000;9665;9858;9520;9805
23;05.10.2020 0:00:00;1;550000;9013;9075;9681;9381
0;06.10.2020 0:00:00;1;550000;8766;8574;8895;8775
1;06.10.2020 0:00:00;1;550000;8381;8277;8670;8562
2;06.10.2020 0:00:00;1;550000;8405;8197;8528;8541
3;06.10.2020 0:00:00;1;550000;8239;8242;8507;8732
4;06.10.2020 0:00:00;1;550000;8809;8547;8533;8737
5;06.10.2020 0:00:00;1;550000;9153;9137;8810;9262
6;06.10.2020 0:00:00;1;550000;9704;9692;9480;9582
7;06.10.2020 0:00:00;1;550000;10379;10302;10381;10244
8;06.10.2020 0:00:00;1;550000;10881;10824;10754;10792
9;06.10.2020 0:00:00;1;550000;11113;10965;11029;10988
10;06.10.2020 0:00:00;1;550000;11116;10885;10817;10646
11;06.10.2020 0:00:00;1;550000;10915;10769;11064;10692
12;06.10.2020 0:00:00;1;550000;10747;10852;11010;10645
13;06.10.2020 0:00:00;1;550000;10696;10776;10839;10728
14;06.10.2020 0:00:00;1;550000;10659;10704;10494;10568
15;06.10.2020 0:00:00;1;550000;10815;10678;10297;10714
16;06.10.2020 0:00:00;1;550000;10886;10518;10484;10584
17;06.10.2020 0:00:00;1;550000;11618;11249;11177;11732
18;06.10.2020 0:00:00;1;550000;12161;11847;11654;12278
19;06.10.2020 0:00:00;1;550000;11789;11701;11705;11961
20;06.10.2020 0:00:00;1;550000;11447;11263;11446;11581
21;06.10.2020 0:00:00;1;550000;10859;10708;10878;11236
22;06.10.2020 0:00:00;1;550000;10075;9920;9821;9542
23;06.10.2020 0:00:00;1;550000;9128;9099;9468;9210
0;07.10.2020 0:00:00;1;550000;8869;8695;8883;8752
1;07.10.2020 0:00:00;1;550000;8551;8474;8809;8677
2;07.10.2020 0:00:00;1;550000;8360;8380;8597;8652
3;07.10.2020 0:00:00;1;550000;8389;8404;8716;8660
4;07.10.2020 0:00:00;1;550000;8755;8681;8770;8756
5;07.10.2020 0:00:00;1;550000;9290;9137;9408;9241
6;07.10.2020 0:00:00;1;550000;9810;9785;9713;9520
7;07.10.2020 0:00:00;1;550000;10530;10408;10410;10063
8;07.10.2020 0:00:00;1;550000;11043;10957;11381;10723
9;07.10.2020 0:00:00;1;550000;11137;11064;11065;10908
10;07.10.2020 0:00:00;1;550000;11041;11048;11024;10689
11;07.10.2020 0:00:00;1;550000;10923;10914;10907;10594
12;07.10.2020 0:00:00;1;550000;10848;10791;10721;10505
13;07.10.2020 0:00:00;1;550000;10896;10755;11072;10845
14;07.10.2020 0:00:00;1;550000;10891;10695;10960;10483
15;07.10.2020 0:00:00;1;550000;10882;10716;10886;10440
16;07.10.2020 0:00:00;1;550000;10783;10790;10809;10706
17;07.10.2020 0:00:00;1;550000;11424;11469;11385;11249
18;07.10.2020 0:00:00;1;550000;11949;11959;12103;12589
19;07.10.2020 0:00:00;1;550000;11887;11747;11903;11804
20;07.10.2020 0:00:00;1;550000;11434;11369;11543;11538
21;07.10.2020 0:00:00;1;550000;10842;10800;10655;10461
22;07.10.2020 0:00:00;1;550000;10052;9845;9672;9784
23;07.10.2020 0:00:00;1;550000;9106;9189;9053;8988
0;08.10.2020 0:00:00;1;550000;8776;8790;8851;8691
1;08.10.2020 0:00:00;1;550000;8596;8574;8705;8624
2;08.10.2020 0:00:00;1;550000;8435;8464;8683;8633
3;08.10.2020 0:00:00;1;550000;8684;8504;8685;8674
4;08.10.2020 0:00:00;1;550000;8842;8722;9070;8798
5;08.10.2020 0:00:00;1;550000;9312;9170;9350;9252
6;08.10.2020 0:00:00;1;550000;9898;9865;9878;9761
7;08.10.2020 0:00:00;1;550000;10542;10464;10622;10184
8;08.10.2020 0:00:00;1;550000;11159;10983;11640;11315
9;08.10.2020 0:00:00;1;550000;11086;11106;11822;11974
10;08.10.2020 0:00:00;1;550000;10910;11033;11544;11180
11;08.10.2020 0:00:00;1;550000;10760;10888;11486;11010
12;08.10.2020 0:00:00;1;550000;10960;10817;10932;10885
13;08.10.2020 0:00:00;1;550000;10919;10811;11011;11022
14;08.10.2020 0:00:00;1;550000;10910;10803;11572;11047
15;08.10.2020 0:00:00;1;550000;10870;10832;11150;10968
16;08.10.2020 0:00:00;1;550000;10958;10821;11247;11065
17;08.10.2020 0:00:00;1;550000;11699;11489;12170;11793
18;08.10.2020 0:00:00;1;550000;12306;12095;12495;12213
19;08.10.2020 0:00:00;1;550000;11857;11870;12422;11987
20;08.10.2020 0:00:00;1;550000;11713;11536;11324;11361
21;08.10.2020 0:00:00;1;550000;11015;11007;10648;10471
22;08.10.2020 0:00:00;1;550000;10168;10029;9467;9793
23;08.10.2020 0:00:00;1;550000;9502;9308;9315;9033
0;09.10.2020 0:00:00;1;550000;8837;8889;9046;8862
1;09.10.2020 0:00:00;1;550000;8735;8623;8932;8731
2;09.10.2020 0:00:00;1;550000;8817;8547;8897;8735
3;09.10.2020 0:00:00;1;550000;8593;8607;8811;8773
4;09.10.2020 0:00:00;1;550000;8943;8872;8943;8970
5;09.10.2020 0:00:00;1;550000;9403;9324;9169;9374
6;09.10.2020 0:00:00;1;550000;10160;10056;10205;9889
7;09.10.2020 0:00:00;1;550000;10460;10578;10670;10464
8;09.10.2020 0:00:00;1;550000;10942;11060;11332;11498
9;09.10.2020 0:00:00;1;550000;11115;11150;11391;11653
10;09.10.2020 0:00:00;1;550000;11032;11048;11210;10938
11;09.10.2020 0:00:00;1;550000;10802;10958;10828;10797
12;09.10.2020 0:00:00;1;550000;10653;10872;10809;11162
13;09.10.2020 0:00:00;1;550000;10843;10847;11224;11134
14;09.10.2020 0:00:00;1;550000;10764;10816;11157;11063
15;09.10.2020 0:00:00;1;550000;10744;10826;11130;11268
16;09.10.2020 0:00:00;1;550000;10827;10871;11027;11487
17;09.10.2020 0:00:00;1;550000;11660;11543;11710;12314
18;09.10.2020 0:00:00;1;550000;12007;11983;12737;12712
19;09.10.2020 0:00:00;1;550000;11743;11792;12152;12542
20;09.10.2020 0:00:00;1;550000;11377;11503;11714;12016
21;09.10.2020 0:00:00;1;550000;10734;10878;11031;10834
22;09.10.2020 0:00:00;1;550000;0;10034;0;9589
23;09.10.2020 0:00:00;1;550000;9413;9160;9164;9604
0;10.10.2020 0:00:00;1;550000;9045;8724;8942;8897
1;10.10.2020 0:00:00;1;550000;8845;8533;8719;8616
2;10.10.2020 0:00:00;1;550000;8589;8508;8708;8627
3;10.10.2020 0:00:00;1;550000;8477;8512;8687;8651
4;10.10.2020 0:00:00;1;550000;8863;8846;8814;8991
5;10.10.2020 0:00:00;1;550000;9008;8919;9082;9108
6;10.10.2020 0:00:00;1;550000;9314;9362;9359;9433
7;10.10.2020 0:00:00;1;550000;10068;10110;10029;9788
8;10.10.2020 0:00:00;1;550000;10565;10489;10709;10404
9;10.10.2020 0:00:00;1;550000;10683;10657;11043;10788
10;10.10.2020 0:00:00;1;550000;10702;10662;10785;10901
11;10.10.2020 0:00:00;1;550000;10514;10557;10568;10723
12;10.10.2020 0:00:00;1;550000;10597;10496;10605;10697
13;10.10.2020 0:00:00;1;550000;10446;10444;10586;10694
14;10.10.2020 0:00:00;1;550000;10508;10317;10328;10491
15;10.10.2020 0:00:00;1;550000;10502;10365;10344;10426
16;10.10.2020 0:00:00;1;550000;10601;10470;10511;10666
17;10.10.2020 0:00:00;1;550000;11566;11322;11142;11882
18;10.10.2020 0:00:00;1;550000;11810;11771;12218;12537
19;10.10.2020 0:00:00;1;550000;11452;11475;11932;12255
20;10.10.2020 0:00:00;1;550000;11267;11152;10990;11492
21;10.10.2020 0:00:00;1;550000;10799;10601;10144;10651
22;10.10.2020 0:00:00;1;550000;9953;9876;9653;9942
23;10.10.2020 0:00:00;1;550000;9181;9243;9049;9164
0;11.10.2020 0:00:00;1;550000;8746;8757;8914;8710
1;11.10.2020 0:00:00;1;550000;8577;8499;8745;8637
2;11.10.2020 0:00:00;1;550000;8528;8340;8473;8639
3;11.10.2020 0:00:00;1;550000;8569;8358;8557;8662
4;11.10.2020 0:00:00;1;550000;8522;8534;8480;8695
5;11.10.2020 0:00:00;1;550000;8730;8751;8960;8754
6;11.10.2020 0:00:00;1;550000;8923;9042;8797;9283
7;11.10.2020 0:00:00;1;550000;9594;9632;9302;9586
8;11.10.2020 0:00:00;1;550000;10083;10132;9916;10209
9;11.10.2020 0:00:00;1;550000;10501;10398;10517;10533
10;11.10.2020 0:00:00;1;550000;10538;10424;10496;10554
11;11.10.2020 0:00:00;1;550000;10465;10386;10390;10448
12;11.10.2020 0:00:00;1;550000;10479;10310;10342;10339
13;11.10.2020 0:00:00;1;550000;10313;10248;10230;10259
14;11.10.2020 0:00:00;1;550000;10333;10235;10080;10116
15;11.10.2020 0:00:00;1;550000;10468;10267;10234;10155
16;11.10.2020 0:00:00;1;550000;10520;10489;10709;10558
17;11.10.2020 0:00:00;1;550000;11599;11234;11895;11895
18;11.10.2020 0:00:00;1;550000;11842;11791;12340;12564
19;11.10.2020 0:00:00;1;550000;11603;11655;11860;12221
20;11.10.2020 0:00:00;1;550000;11392;11287;11660;11342
21;11.10.2020 0:00:00;1;550000;10803;10669;10425;10781
22;11.10.2020 0:00:00;1;550000;9815;9907;9863;9628
23;11.10.2020 0:00:00;1;550000;9196;9217;9252;9264
0;12.10.2020 0:00:00;1;550000;8817;8826;8813;8647
1;12.10.2020 0:00:00;1;550000;8522;8560;8791;8711
2;12.10.2020 0:00:00;1;550000;8490;8360;8781;8684
3;12.10.2020 0:00:00;1;550000;8510;8383;8795;8716
4;12.10.2020 0:00:00;1;550000;8707;8618;8777;8971
5;12.10.2020 0:00:00;1;550000;9168;9128;9172;9304
6;12.10.2020 0:00:00;1;550000;9835;9897;9756;9571
7;12.10.2020 0:00:00;1;550000;10583;10476;9868;9977
8;12.10.2020 0:00:00;1;550000;11047;11024;10823;10755
9;12.10.2020 0:00:00;1;550000;11244;11180;11068;10875
10;12.10.2020 0:00:00;1;550000;11181;11151;10985;10787
11;12.10.2020 0:00:00;1;550000;11280;11029;10795;10745
12;12.10.2020 0:00:00;1;550000;11144;11089;10730;10657
13;12.10.2020 0:00:00;1;550000;11035;10995;10938;10617
14;12.10.2020 0:00:00;1;550000;10954;10936;10864;10831
15;12.10.2020 0:00:00;1;550000;10945;10955;10832;10945
16;12.10.2020 0:00:00;1;550000;10827;11073;10962;10890
17;12.10.2020 0:00:00;1;550000;11772;11715;12129;11866
18;12.10.2020 0:00:00;1;550000;12140;12175;12307;12558
19;12.10.2020 0:00:00;1;550000;12042;12042;12091;12286
20;12.10.2020 0:00:00;1;550000;11434;11563;11074;10747
21;12.10.2020 0:00:00;1;550000;10997;10990;11426;10955
22;12.10.2020 0:00:00;1;550000;9939;10132;9850;9660
23;12.10.2020 0:00:00;1;550000;9237;9339;9190;9123
0;13.10.2020 0:00:00;1;550000;9000;8909;8911;8848
1;13.10.2020 0:00:00;1;550000;8677;8664;8893;8852
2;13.10.2020 0:00:00;1;550000;8630;8562;8959;8769
3;13.10.2020 0:00:00;1;550000;8579;8537;8838;8847
4;13.10.2020 0:00:00;1;550000;8863;8789;8862;9085
5;13.10.2020 0:00:00;1;550000;9312;9291;9098;9358
6;13.10.2020 0:00:00;1;550000;9807;10000;9667;9704
7;13.10.2020 0:00:00;1;550000;10521;10632;10145;10230
8;13.10.2020 0:00:00;1;550000;11113;11091;11041;10834
9;13.10.2020 0:00:00;1;550000;11192;11132;10974;10842
10;13.10.2020 0:00:00;1;550000;11130;11110;11231;10952
11;13.10.2020 0:00:00;1;550000;10796;10993;10835;10617
12;13.10.2020 0:00:00;1;550000;10939;10890;10746;10526
13;13.10.2020 0:00:00;1;550000;10870;10887;10741;10640
14;13.10.2020 0:00:00;1;550000;10749;10858;11112;10934
15;13.10.2020 0:00:00;1;550000;11136;10873;11006;10871
16;13.10.2020 0:00:00;1;550000;10986;10925;11255;11154
17;13.10.2020 0:00:00;1;550000;11958;11753;12040;12154
18;13.10.2020 0:00:00;1;550000;12006;12135;12542;12373
19;13.10.2020 0:00:00;1;550000;11872;12027;11891;12030
20;13.10.2020 0:00:00;1;550000;11499;11674;11837;11751
21;13.10.2020 0:00:00;1;550000;11010;10983;11217;10856
22;13.10.2020 0:00:00;1;550000;10056;10162;9992;9566
23;13.10.2020 0:00:00;1;550000;9462;9382;9011;8816
0;14.10.2020 0:00:00;1;550000;8876;8908;9006;8793
1;14.10.2020 0:00:00;1;550000;8535;8642;8972;8795
2;14.10.2020 0:00:00;1;550000;8414;8484;8863;8839
3;14.10.2020 0:00:00;1;550000;8577;8458;8985;8764
4;14.10.2020 0:00:00;1;550000;8834;8827;8972;8931
5;14.10.2020 0:00:00;1;550000;9593;9327;9025;9085
6;14.10.2020 0:00:00;1;550000;10059;10006;9437;9490
7;14.10.2020 0:00:00;1;550000;10651;10717;9937;9863
8;14.10.2020 0:00:00;1;550000;11048;11169;10711;10728
9;14.10.2020 0:00:00;1;550000;11040;11206;10861;11440
10;14.10.2020 0:00:00;1;550000;11070;11164;10774;10962
11;14.10.2020 0:00:00;1;550000;11039;11086;10518;10304
12;14.10.2020 0:00:00;1;550000;11047;11102;10429;10214
13;14.10.2020 0:00:00;1;550000;11135;11144;10544;10383
14;14.10.2020 0:00:00;1;550000;11020;11156;10601;10523
15;14.10.2020 0:00:00;1;550000;10967;11209;10716;10306
16;14.10.2020 0:00:00;1;550000;11056;11150;10403;10346
17;14.10.2020 0:00:00;1;550000;12029;11875;12261;12130
18;14.10.2020 0:00:00;1;550000;12303;12164;12519;12460
19;14.10.2020 0:00:00;1;550000;11930;11918;11722;12029
20;14.10.2020 0:00:00;1;550000;11531;11637;11170;11602
21;14.10.2020 0:00:00;1;550000;10982;10950;10799;10484
22;14.10.2020 0:00:00;1;550000;10104;10171;9398;9715
23;14.10.2020 0:00:00;1;550000;9405;9370;9067;8834
0;15.10.2020 0:00:00;1;550000;8810;8855;8770;8636
1;15.10.2020 0:00:00;1;550000;8757;8624;8810;8635
2;15.10.2020 0:00:00;1;550000;8472;8501;8809;8629
3;15.10.2020 0:00:00;1;550000;8705;8505;8852;8662
4;15.10.2020 0:00:00;1;550000;8933;8818;9372;8823
5;15.10.2020 0:00:00;1;550000;9429;9379;9585;9271
6;15.10.2020 0:00:00;1;550000;10050;9957;9901;9754
7;15.10.2020 0:00:00;1;550000;10557;10543;10231;10125
8;15.10.2020 0:00:00;1;550000;11201;11055;11240;10965
9;15.10.2020 0:00:00;1;550000;11248;11094;11275;11189
10;15.10.2020 0:00:00;1;550000;11225;11096;10448;10659
11;15.10.2020 0:00:00;1;550000;11108;11056;10415;10566
12;15.10.2020 0:00:00;1;550000;10890;11148;10218;10147
13;15.10.2020 0:00:00;1;550000;10955;11050;10445;10324
14;15.10.2020 0:00:00;1;550000;11103;10964;10454;10346
15;15.10.2020 0:00:00;1;550000;10889;11045;10335;10291
16;15.10.2020 0:00:00;1;550000;10932;10911;10560;10529
17;15.10.2020 0:00:00;1;550000;11806;11910;11445;11980
18;15.10.2020 0:00:00;1;550000;12126;12121;12215;12299
19;15.10.2020 0:00:00;1;550000;11852;11885;11963;11886
20;15.10.2020 0:00:00;1;550000;11524;11552;11487;11543
21;15.10.2020 0:00:00;1;550000;11066;10959;11184;11135
22;15.10.2020 0:00:00;1;550000;9985;10103;9734;9900
23;15.10.2020 0:00:00;1;550000;9304;9296;9319;9021
0;16.10.2020 0:00:00;1;550000;9002;8815;8978;8758
1;16.10.2020 0:00:00;1;550000;8640;8544;8774;8690
2;16.10.2020 0:00:00;1;550000;8457;8655;8700;8695
3;16.10.2020 0:00:00;1;550000;8622;8659;8726;8721
4;16.10.2020 0:00:00;1;550000;8860;8798;8843;8822
5;16.10.2020 0:00:00;1;550000;9303;9315;9523;9446
6;16.10.2020 0:00:00;1;550000;10001;9972;9636;9813
7;16.10.2020 0:00:00;1;550000;10523;10653;10229;10170
8;16.10.2020 0:00:00;1;550000;10951;11169;10538;10459
9;16.10.2020 0:00:00;1;550000;11186;11235;10747;10637
10;16.10.2020 0:00:00;1;550000;11095;11162;10780;10497
11;16.10.2020 0:00:00;1;550000;10977;11009;10931;10531
12;16.10.2020 0:00:00;1;550000;10938;10941;10783;10461
13;16.10.2020 0:00:00;1;550000;11111;10970;10934;10803
14;16.10.2020 0:00:00;1;550000;11012;10914;10947;10716
15;16.10.2020 0:00:00;1;550000;11045;10916;11050;10817
16;16.10.2020 0:00:00;1;550000;11039;10913;11274;11355
17;16.10.2020 0:00:00;1;550000;11949;11803;12270;12260
18;16.10.2020 0:00:00;1;550000;12055;12046;12695;12493
19;16.10.2020 0:00:00;1;550000;11704;11854;12035;11864
20;16.10.2020 0:00:00;1;550000;11428;11563;11676;11369
21;16.10.2020 0:00:00;1;550000;10887;10923;10789;10524
22;16.10.2020 0:00:00;1;550000;10204;10043;10229;9757
23;16.10.2020 0:00:00;1;550000;9350;9257;9438;9605
0;17.10.2020 0:00:00;1;550000;8794;8921;8723;9014
1;17.10.2020 0:00:00;1;550000;8666;8631;8714;8446
2;17.10.2020 0:00:00;1;550000;8488;8504;8724;8432
3;17.10.2020 0:00:00;1;550000;8363;8504;8766;8464
4;17.10.2020 0:00:00;1;550000;8656;8704;8948;8653
5;17.10.2020 0:00:00;1;550000;9039;8979;9281;9156
6;17.10.2020 0:00:00;1;550000;9393;9338;9735;9612
7;17.10.2020 0:00:00;1;550000;9959;9968;10091;9862
8;17.10.2020 0:00:00;1;550000;10553;10542;10435;10217
9;17.10.2020 0:00:00;1;550000;10825;10684;10954;10777
10;17.10.2020 0:00:00;1;550000;10742;10730;11061;10856
11;17.10.2020 0:00:00;1;550000;10742;10696;11035;10598
12;17.10.2020 0:00:00;1;550000;10608;10653;10698;10488
13;17.10.2020 0:00:00;1;550000;10615;10564;10490;10393
