INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
3;12.06.2017 0:00:00;1;530000;18217;18259;18862;18747
4;12.06.2017 0:00:00;1;530000;18042;18161;18661;18636
5;12.06.2017 0:00:00;1;530000;18598;18305;18686;18619
6;12.06.2017 0:00:00;1;530000;19166;18933;19564;19010
7;12.06.2017 0:00:00;1;530000;20127;19975;20485;20349
8;12.06.2017 0:00:00;1;530000;21933;21589;21002;20716
9;12.06.2017 0:00:00;1;530000;23128;22706;22509;21737
10;12.06.2017 0:00:00;1;530000;23240;23016;22533;21780
11;12.06.2017 0:00:00;1;530000;22916;23217;22542;21749
12;12.06.2017 0:00:00;1;530000;23051;23074;22612;21814
13;12.06.2017 0:00:00;1;530000;22956;23105;22620;21841
14;12.06.2017 0:00:00;1;530000;23028;22921;22646;21844
15;12.06.2017 0:00:00;1;530000;22818;22841;22621;21811
16;12.06.2017 0:00:00;1;530000;23045;22791;23000;22230
17;12.06.2017 0:00:00;1;530000;23070;22880;23735;22868
18;12.06.2017 0:00:00;1;530000;23259;22958;23530;22446
19;12.06.2017 0:00:00;1;530000;23146;23248;24139;23114
20;12.06.2017 0:00:00;1;530000;24208;23907;24339;23469
21;12.06.2017 0:00:00;1;530000;24346;24421;23910;23441
22;12.06.2017 0:00:00;1;530000;22794;23339;22324;21773
23;12.06.2017 0:00:00;1;530000;21001;21963;20875;20245
0;13.06.2017 0:00:00;1;530000;20065;20074;19410;19278
1;13.06.2017 0:00:00;1;530000;19365;19402;19297;18975
2;13.06.2017 0:00:00;1;530000;18743;18597;19116;18692
3;13.06.2017 0:00:00;1;530000;18276;18230;19282;19050
4;13.06.2017 0:00:00;1;530000;18256;18121;19334;19107
5;13.06.2017 0:00:00;1;530000;19328;19281;20021;19890
6;13.06.2017 0:00:00;1;530000;21392;21202;21909;21711
7;13.06.2017 0:00:00;1;530000;23415;23524;23870;23435
8;13.06.2017 0:00:00;1;530000;25604;25837;26235;25734
9;13.06.2017 0:00:00;1;530000;26677;26787;26862;26447
10;13.06.2017 0:00:00;1;530000;26796;26845;26968;26427
11;13.06.2017 0:00:00;1;530000;26630;26279;25934;25397
12;13.06.2017 0:00:00;1;530000;26695;26297;26919;25769
13;13.06.2017 0:00:00;1;530000;26766;26557;26725;25807
14;13.06.2017 0:00:00;1;530000;26526;26606;26036;25672
15;13.06.2017 0:00:00;1;530000;26308;26407;25739;25451
16;13.06.2017 0:00:00;1;530000;25627;25974;25914;25355
17;13.06.2017 0:00:00;1;530000;25684;25770;25527;25283
18;13.06.2017 0:00:00;1;530000;25348;25751;24826;24633
19;13.06.2017 0:00:00;1;530000;25072;25526;24481;24252
20;13.06.2017 0:00:00;1;530000;25499;25833;25168;24674
21;13.06.2017 0:00:00;1;530000;25795;26027;25371;24929
22;13.06.2017 0:00:00;1;530000;23789;24005;24321;23626
23;13.06.2017 0:00:00;1;530000;22071;22161;21799;21626
0;14.06.2017 0:00:00;1;530000;20840;20417;20333;20301
1;14.06.2017 0:00:00;1;530000;19836;19779;19866;19805
2;14.06.2017 0:00:00;1;530000;19302;19324;19813;19579
3;14.06.2017 0:00:00;1;530000;18838;19038;19962;19579
4;14.06.2017 0:00:00;1;530000;18926;18727;20103;19697
5;14.06.2017 0:00:00;1;530000;19983;19834;20495;19939
6;14.06.2017 0:00:00;1;530000;21752;21646;22651;22138
7;14.06.2017 0:00:00;1;530000;23942;23992;24637;24163
8;14.06.2017 0:00:00;1;530000;25919;26235;26249;25952
9;14.06.2017 0:00:00;1;530000;26781;27245;26582;26732
10;14.06.2017 0:00:00;1;530000;26733;27287;26486;26563
11;14.06.2017 0:00:00;1;530000;26261;26564;26467;26311
12;14.06.2017 0:00:00;1;530000;26205;26325;26043;25902
13;14.06.2017 0:00:00;1;530000;26188;26710;26104;26025
14;14.06.2017 0:00:00;1;530000;26216;26496;25955;25476
15;14.06.2017 0:00:00;1;530000;26237;26090;25386;25085
16;14.06.2017 0:00:00;1;530000;25661;25703;24963;25072
17;14.06.2017 0:00:00;1;530000;25701;25483;24814;24786
18;14.06.2017 0:00:00;1;530000;25559;25507;24833;24643
19;14.06.2017 0:00:00;1;530000;25692;25415;25739;25042
20;14.06.2017 0:00:00;1;530000;26043;26092;25835;25284
21;14.06.2017 0:00:00;1;530000;25901;26335;25465;24696
22;14.06.2017 0:00:00;1;530000;24233;24425;23868;23716
23;14.06.2017 0:00:00;1;530000;22199;22307;22391;22103
0;15.06.2017 0:00:00;1;530000;20766;20734;20438;20324
1;15.06.2017 0:00:00;1;530000;20156;20089;19938;19855
2;15.06.2017 0:00:00;1;530000;19720;19409;19791;19700
3;15.06.2017 0:00:00;1;530000;19183;19057;20071;19653
4;15.06.2017 0:00:00;1;530000;19351;19183;20086;19785
5;15.06.2017 0:00:00;1;530000;20428;20138;20600;20251
6;15.06.2017 0:00:00;1;530000;22048;22086;22253;21860
7;15.06.2017 0:00:00;1;530000;24179;24342;24001;23352
8;15.06.2017 0:00:00;1;530000;26406;26473;26005;25783
9;15.06.2017 0:00:00;1;530000;27253;27291;26557;26428
10;15.06.2017 0:00:00;1;530000;27455;27493;26878;26435
11;15.06.2017 0:00:00;1;530000;27127;27147;26266;26101
12;15.06.2017 0:00:00;1;530000;27017;27030;26483;26041
13;15.06.2017 0:00:00;1;530000;27259;27264;26478;26136
14;15.06.2017 0:00:00;1;530000;27021;27059;26506;25522
15;15.06.2017 0:00:00;1;530000;26636;26795;25558;25311
16;15.06.2017 0:00:00;1;530000;26433;26387;25917;25363
17;15.06.2017 0:00:00;1;530000;26345;26186;25789;25301
18;15.06.2017 0:00:00;1;530000;26406;26125;25194;24890
19;15.06.2017 0:00:00;1;530000;26308;26173;25159;24756
20;15.06.2017 0:00:00;1;530000;26673;26486;25324;24651
21;15.06.2017 0:00:00;1;530000;26560;26457;25729;24407
22;15.06.2017 0:00:00;1;530000;24400;24834;24149;23256
23;15.06.2017 0:00:00;1;530000;22856;22701;22377;21556
0;16.06.2017 0:00:00;1;530000;21427;21340;20229;20135
1;16.06.2017 0:00:00;1;530000;20632;20466;19773;19714
2;16.06.2017 0:00:00;1;530000;20014;19816;19004;19242
3;16.06.2017 0:00:00;1;530000;19486;19642;18990;19242
4;16.06.2017 0:00:00;1;530000;19613;19582;19045;19582
5;16.06.2017 0:00:00;1;530000;20595;20610;19643;19624
6;16.06.2017 0:00:00;1;530000;22575;22451;22085;21709
7;16.06.2017 0:00:00;1;530000;24605;24623;23875;23676
8;16.06.2017 0:00:00;1;530000;26564;26695;26015;25652
9;16.06.2017 0:00:00;1;530000;27159;27727;26654;26370
10;16.06.2017 0:00:00;1;530000;27429;27765;26666;26357
11;16.06.2017 0:00:00;1;530000;26878;27273;26464;26161
12;16.06.2017 0:00:00;1;530000;26649;26879;26173;25819
13;16.06.2017 0:00:00;1;530000;26827;26904;26025;25955
14;16.06.2017 0:00:00;1;530000;26634;26800;25340;25248
15;16.06.2017 0:00:00;1;530000;26222;26333;25433;25187
16;16.06.2017 0:00:00;1;530000;25944;26017;25668;25178
17;16.06.2017 0:00:00;1;530000;25905;25948;25586;25228
18;16.06.2017 0:00:00;1;530000;25615;25927;24695;24505
19;16.06.2017 0:00:00;1;530000;25358;25859;25079;24420
20;16.06.2017 0:00:00;1;530000;25853;26326;24880;24351
21;16.06.2017 0:00:00;1;530000;26282;26185;24652;24207
22;16.06.2017 0:00:00;1;530000;24417;24273;23033;22963
23;16.06.2017 0:00:00;1;530000;22846;22618;20974;20895
0;17.06.2017 0:00:00;1;530000;21423;21603;19693;19637
1;17.06.2017 0:00:00;1;530000;20465;20624;19764;19202
2;17.06.2017 0:00:00;1;530000;19967;19995;19273;19271
3;17.06.2017 0:00:00;1;530000;19287;19346;18620;18957
4;17.06.2017 0:00:00;1;530000;19167;19140;18582;18957
5;17.06.2017 0:00:00;1;530000;19641;19746;18746;19223
6;17.06.2017 0:00:00;1;530000;20227;20544;20405;20415
7;17.06.2017 0:00:00;1;530000;21634;21675;21315;21446
8;17.06.2017 0:00:00;1;530000;23127;23225;23353;23221
9;17.06.2017 0:00:00;1;530000;24183;23998;23950;23310
10;17.06.2017 0:00:00;1;530000;24419;24300;23968;23293
11;17.06.2017 0:00:00;1;530000;24232;24142;23426;23156
12;17.06.2017 0:00:00;1;530000;24183;24134;22709;22613
13;17.06.2017 0:00:00;1;530000;23892;24029;23334;22607
14;17.06.2017 0:00:00;1;530000;23761;24004;22606;22559
15;17.06.2017 0:00:00;1;530000;23602;23779;22514;22484
16;17.06.2017 0:00:00;1;530000;23658;23668;22471;22505
17;17.06.2017 0:00:00;1;530000;23483;23557;22232;22503
18;17.06.2017 0:00:00;1;530000;23603;23556;22197;22511
19;17.06.2017 0:00:00;1;530000;23308;23634;22452;22833
20;17.06.2017 0:00:00;1;530000;23977;24356;23414;23388
21;17.06.2017 0:00:00;1;530000;24633;24647;23309;23292
22;17.06.2017 0:00:00;1;530000;23628;23143;22769;21980
23;17.06.2017 0:00:00;1;530000;22143;21461;20582;20562
0;18.06.2017 0:00:00;1;530000;20628;20582;19278;18566
1;18.06.2017 0:00:00;1;530000;19881;19971;18084;18431
2;18.06.2017 0:00:00;1;530000;19194;19246;17985;18078
3;18.06.2017 0:00:00;1;530000;18513;18598;18050;18110
4;18.06.2017 0:00:00;1;530000;18502;18497;18078;17993
5;18.06.2017 0:00:00;1;530000;18964;18860;17919;17964
6;18.06.2017 0:00:00;1;530000;19360;19605;18168;18460
7;18.06.2017 0:00:00;1;530000;20253;20760;19482;19601
8;18.06.2017 0:00:00;1;530000;22008;22016;20825;20850
9;18.06.2017 0:00:00;1;530000;22934;22802;22025;21693
10;18.06.2017 0:00:00;1;530000;23132;23054;22005;21472
11;18.06.2017 0:00:00;1;530000;23323;22996;21648;21627
12;18.06.2017 0:00:00;1;530000;23364;22899;21219;21191
13;18.06.2017 0:00:00;1;530000;23330;23068;21496;21363
14;18.06.2017 0:00:00;1;530000;23123;22999;21597;21176
15;18.06.2017 0:00:00;1;530000;23066;23205;21461;21399
16;18.06.2017 0:00:00;1;530000;23051;23095;21765;21582
17;18.06.2017 0:00:00;1;530000;23208;23158;22386;22384
18;18.06.2017 0:00:00;1;530000;23064;23108;22596;22605
19;18.06.2017 0:00:00;1;530000;22957;23236;22490;22402
20;18.06.2017 0:00:00;1;530000;23863;24003;22980;22766
21;18.06.2017 0:00:00;1;530000;24541;24606;22221;22208
22;18.06.2017 0:00:00;1;530000;22827;23335;21135;21097
23;18.06.2017 0:00:00;1;530000;21234;21681;19525;19565
0;19.06.2017 0:00:00;1;530000;19930;20342;17803;18016
1;19.06.2017 0:00:00;1;530000;19336;19290;17439;17754
2;19.06.2017 0:00:00;1;530000;18707;18697;17552;17617
3;19.06.2017 0:00:00;1;530000;18094;18107;17669;17629
4;19.06.2017 0:00:00;1;530000;18406;18406;17966;18056
5;19.06.2017 0:00:00;1;530000;19397;19473;18276;18576
6;19.06.2017 0:00:00;1;530000;21335;21388;19925;20310
7;19.06.2017 0:00:00;1;530000;23288;23552;22941;22487
8;19.06.2017 0:00:00;1;530000;25509;25598;24400;24111
9;19.06.2017 0:00:00;1;530000;26481;26687;25231;24863
10;19.06.2017 0:00:00;1;530000;26776;26651;25236;24915
11;19.06.2017 0:00:00;1;530000;26309;26130;24904;24471
12;19.06.2017 0:00:00;1;530000;26202;26166;24981;24614
13;19.06.2017 0:00:00;1;530000;26444;26546;25017;24733
14;19.06.2017 0:00:00;1;530000;26229;26331;24751;24337
15;19.06.2017 0:00:00;1;530000;25850;26006;24596;23996
16;19.06.2017 0:00:00;1;530000;25166;25458;23745;23689
17;19.06.2017 0:00:00;1;530000;25100;25392;23538;23696
18;19.06.2017 0:00:00;1;530000;25188;25107;23524;23454
19;19.06.2017 0:00:00;1;530000;24824;25068;23422;23454
20;19.06.2017 0:00:00;1;530000;25136;25560;24245;24109
21;19.06.2017 0:00:00;1;530000;25626;25684;24323;23592
22;19.06.2017 0:00:00;1;530000;23958;24145;22418;22313
23;19.06.2017 0:00:00;1;530000;21931;22059;20674;20480
0;20.06.2017 0:00:00;1;530000;20493;20337;18994;19239
1;20.06.2017 0:00:00;1;530000;19760;19624;18499;18522
2;20.06.2017 0:00:00;1;530000;19229;19097;18222;18159
3;20.06.2017 0:00:00;1;530000;18449;18713;18208;18211
4;20.06.2017 0:00:00;1;530000;18741;18766;18457;18573
5;20.06.2017 0:00:00;1;530000;19788;19772;18540;19225
6;20.06.2017 0:00:00;1;530000;21553;21576;20550;21117
7;20.06.2017 0:00:00;1;530000;23463;23746;22556;22621
8;20.06.2017 0:00:00;1;530000;25514;25820;25061;25083
9;20.06.2017 0:00:00;1;530000;26334;26605;25684;25932
10;20.06.2017 0:00:00;1;530000;26218;26449;25522;25915
11;20.06.2017 0:00:00;1;530000;25713;25853;25067;25193
12;20.06.2017 0:00:00;1;530000;25848;25945;25169;25149
13;20.06.2017 0:00:00;1;530000;26050;25959;25415;25026
14;20.06.2017 0:00:00;1;530000;25749;25810;25057;24425
15;20.06.2017 0:00:00;1;530000;25617;25337;24264;24200
16;20.06.2017 0:00:00;1;530000;25419;25019;24290;24064
17;20.06.2017 0:00:00;1;530000;24965;25002;24264;24214
18;20.06.2017 0:00:00;1;530000;24812;24925;24289;24085
19;20.06.2017 0:00:00;1;530000;24726;24885;24280;24119
20;20.06.2017 0:00:00;1;530000;25426;25354;24140;24154
21;20.06.2017 0:00:00;1;530000;25650;25429;24517;24060
22;20.06.2017 0:00:00;1;530000;23770;23863;22654;22561
23;20.06.2017 0:00:00;1;530000;21877;22567;20477;20471
0;21.06.2017 0:00:00;1;530000;20524;20647;19804;19528
1;21.06.2017 0:00:00;1;530000;19954;19812;18851;18742
2;21.06.2017 0:00:00;1;530000;19122;19235;18129;18757
3;21.06.2017 0:00:00;1;530000;18646;18609;18221;18580
4;21.06.2017 0:00:00;1;530000;18708;18864;18387;18705
5;21.06.2017 0:00:00;1;530000;19805;19805;19482;19402
6;21.06.2017 0:00:00;1;530000;21491;21553;21230;21182
7;21.06.2017 0:00:00;1;530000;23477;23663;23357;23279
8;21.06.2017 0:00:00;1;530000;25594;25794;26126;25710
9;21.06.2017 0:00:00;1;530000;26525;26221;26193;25999
10;21.06.2017 0:00:00;1;530000;26659;26294;26405;26012
11;21.06.2017 0:00:00;1;530000;26033;25898;26220;25669
12;21.06.2017 0:00:00;1;530000;26072;25956;26074;25610
13;21.06.2017 0:00:00;1;530000;26330;26454;26352;25794
14;21.06.2017 0:00:00;1;530000;26156;26050;25233;24933
15;21.06.2017 0:00:00;1;530000;25626;25943;24662;24775
16;21.06.2017 0:00:00;1;530000;25280;25664;24911;24821
17;21.06.2017 0:00:00;1;530000;25284;25106;24142;24241
18;21.06.2017 0:00:00;1;530000;25127;24990;24316;24143
19;21.06.2017 0:00:00;1;530000;24633;24950;24092;24129
20;21.06.2017 0:00:00;1;530000;25126;25462;24309;24166
21;21.06.2017 0:00:00;1;530000;25811;25707;24253;24243
22;21.06.2017 0:00:00;1;530000;23931;23897;21914;22198
23;21.06.2017 0:00:00;1;530000;22066;21756;20641;20693
0;22.06.2017 0:00:00;1;530000;20745;20654;19758;19844
1;22.06.2017 0:00:00;1;530000;20196;20035;19279;19272
2;22.06.2017 0:00:00;1;530000;19516;19358;18916;18984
3;22.06.2017 0:00:00;1;530000;18793;18779;18904;18747
4;22.06.2017 0:00:00;1;530000;18991;19132;18932;18984
5;22.06.2017 0:00:00;1;530000;19942;19949;19537;19792
6;22.06.2017 0:00:00;1;530000;21800;21804;21817;21710
7;22.06.2017 0:00:00;1;530000;23913;23900;23904;23627
8;22.06.2017 0:00:00;1;530000;26090;25875;25909;25673
9;22.06.2017 0:00:00;1;530000;26913;26895;26509;26206
10;22.06.2017 0:00:00;1;530000;26996;27108;26968;26256
11;22.06.2017 0:00:00;1;530000;26520;26690;26555;25978
12;22.06.2017 0:00:00;1;530000;26399;26638;26322;25841
13;22.06.2017 0:00:00;1;530000;26373;26786;26356;26017
14;22.06.2017 0:00:00;1;530000;26266;26432;25831;25337
15;22.06.2017 0:00:00;1;530000;25905;25985;25146;24899
16;22.06.2017 0:00:00;1;530000;25679;25614;25453;24991
17;22.06.2017 0:00:00;1;530000;25704;25413;25566;24843
18;22.06.2017 0:00:00;1;530000;25365;25179;25278;24773
19;22.06.2017 0:00:00;1;530000;24990;25244;24966;24691
20;22.06.2017 0:00:00;1;530000;25564;25734;25520;24854
21;22.06.2017 0:00:00;1;530000;26043;25925;25749;24570
22;22.06.2017 0:00:00;1;530000;24389;24110;23602;22937
23;22.06.2017 0:00:00;1;530000;22365;22210;22296;21580
0;23.06.2017 0:00:00;1;530000;21156;20885;20483;20615
1;23.06.2017 0:00:00;1;530000;20448;20278;20043;20180
2;23.06.2017 0:00:00;1;530000;19654;19671;19859;19915
3;23.06.2017 0:00:00;1;530000;19143;19079;19644;19625
4;23.06.2017 0:00:00;1;530000;19407;19171;19630;19627
5;23.06.2017 0:00:00;1;530000;20192;20324;20271;20579
6;23.06.2017 0:00:00;1;530000;22169;22184;22111;21983
7;23.06.2017 0:00:00;1;530000;24044;24258;24176;24041
8;23.06.2017 0:00:00;1;530000;25965;26252;25836;25988
9;23.06.2017 0:00:00;1;530000;26745;27296;27018;26786
10;23.06.2017 0:00:00;1;530000;26886;27176;26656;26672
11;23.06.2017 0:00:00;1;530000;26281;26307;25924;25968
12;23.06.2017 0:00:00;1;530000;26343;26171;25916;25654
13;23.06.2017 0:00:00;1;530000;26438;26337;26325;25655
14;23.06.2017 0:00:00;1;530000;26051;26198;25404;24800
15;23.06.2017 0:00:00;1;530000;25829;25865;24887;24651
16;23.06.2017 0:00:00;1;530000;25463;25477;24682;24328
17;23.06.2017 0:00:00;1;530000;25272;25193;24382;24148
18;23.06.2017 0:00:00;1;530000;25291;24972;24162;23903
19;23.06.2017 0:00:00;1;530000;24806;24896;24233;23695
20;23.06.2017 0:00:00;1;530000;25444;25280;24361;23716
21;23.06.2017 0:00:00;1;530000;25850;25862;24297;23800
22;23.06.2017 0:00:00;1;530000;24342;24061;23423;22371
23;23.06.2017 0:00:00;1;530000;22679;22228;21734;20612
0;24.06.2017 0:00:00;1;530000;21434;21246;19502;19288
1;24.06.2017 0:00:00;1;530000;20584;20377;19321;19301
2;24.06.2017 0:00:00;1;530000;19831;19738;18797;18819
3;24.06.2017 0:00:00;1;530000;19217;19153;18136;18181
4;24.06.2017 0:00:00;1;530000;19059;19147;18184;18189
5;24.06.2017 0:00:00;1;530000;19499;19650;18978;19069
6;24.06.2017 0:00:00;1;530000;20239;20305;20286;20389
7;24.06.2017 0:00:00;1;530000;21159;21403;21042;21257
8;24.06.2017 0:00:00;1;530000;22827;22993;22311;22146
9;24.06.2017 0:00:00;1;530000;24104;24002;23560;23382
10;24.06.2017 0:00:00;1;530000;24008;24113;23730;23406
11;24.06.2017 0:00:00;1;530000;24013;23932;24117;23319
12;24.06.2017 0:00:00;1;530000;23895;23877;23382;23135
13;24.06.2017 0:00:00;1;530000;23969;23791;23124;22476
14;24.06.2017 0:00:00;1;530000;23503;23714;22956;22283
15;24.06.2017 0:00:00;1;530000;23556;23571;22354;22034
16;24.06.2017 0:00:00;1;530000;23614;23533;22334;22074
17;24.06.2017 0:00:00;1;530000;23351;23490;22287;22177
18;24.06.2017 0:00:00;1;530000;23329;23463;22349;22232
19;24.06.2017 0:00:00;1;530000;23219;23412;22390;22247
20;24.06.2017 0:00:00;1;530000;23787;23996;23229;23039
21;24.06.2017 0:00:00;1;530000;24592;24546;23613;22833
22;24.06.2017 0:00:00;1;530000;23577;23487;22338;21458
23;24.06.2017 0:00:00;1;530000;22113;21791;21197;21076
0;25.06.2017 0:00:00;1;530000;20612;20616;18403;18275
1;25.06.2017 0:00:00;1;530000;19873;19887;17954;17828
2;25.06.2017 0:00:00;1;530000;19214;19193;17656;17577
3;25.06.2017 0:00:00;1;530000;18657;18569;17250;17456
4;25.06.2017 0:00:00;1;530000;18529;18438;17230;17457
5;25.06.2017 0:00:00;1;530000;18827;18863;17305;17639
6;25.06.2017 0:00:00;1;530000;19381;19460;17903;18045
7;25.06.2017 0:00:00;1;530000;20273;20509;19472;19367
8;25.06.2017 0:00:00;1;530000;21907;21909;20592;20369
9;25.06.2017 0:00:00;1;530000;22911;23018;21573;21358
10;25.06.2017 0:00:00;1;530000;23521;23308;21947;21330
11;25.06.2017 0:00:00;1;530000;23670;23286;21913;21265
12;25.06.2017 0:00:00;1;530000;23649;23350;21937;21258
13;25.06.2017 0:00:00;1;530000;23742;23261;21572;21253
14;25.06.2017 0:00:00;1;530000;23594;23428;21317;21250
15;25.06.2017 0:00:00;1;530000;23400;23589;21311;21243
16;25.06.2017 0:00:00;1;530000;23503;23602;21342;21624
17;25.06.2017 0:00:00;1;530000;23280;23373;21644;22121
18;25.06.2017 0:00:00;1;530000;23514;23360;22187;22122
19;25.06.2017 0:00:00;1;530000;23177;23366;22893;22224
20;25.06.2017 0:00:00;1;530000;23988;23701;23090;22002
21;25.06.2017 0:00:00;1;530000;24609;24499;21983;21701
22;25.06.2017 0:00:00;1;530000;23492;23252;22115;20372
23;25.06.2017 0:00:00;1;530000;21556;21711;19347;19066
0;26.06.2017 0:00:00;1;530000;20264;20168;17848;17796
1;26.06.2017 0:00:00;1;530000;19290;19397;17401;17365
2;26.06.2017 0:00:00;1;530000;19025;18836;17311;17263
3;26.06.2017 0:00:00;1;530000;18433;18468;17369;17255
4;26.06.2017 0:00:00;1;530000;18262;18426;17271;17427
5;26.06.2017 0:00:00;1;530000;19726;19577;18239;18146
6;26.06.2017 0:00:00;1;530000;21483;21419;19951;19884
7;26.06.2017 0:00:00;1;530000;23472;23554;22373;21903
8;26.06.2017 0:00:00;1;530000;25526;25829;24373;24248
9;26.06.2017 0:00:00;1;530000;26585;26874;24720;24852
10;26.06.2017 0:00:00;1;530000;26623;27044;25091;25156
11;26.06.2017 0:00:00;1;530000;26249;26341;24698;24717
12;26.06.2017 0:00:00;1;530000;26477;26288;24705;24496
13;26.06.2017 0:00:00;1;530000;26496;26354;24535;24391
14;26.06.2017 0:00:00;1;530000;26214;26401;24328;23848
15;26.06.2017 0:00:00;1;530000;26308;26075;24059;23663
16;26.06.2017 0:00:00;1;530000;26005;25743;24848;23627
17;26.06.2017 0:00:00;1;530000;25943;25469;24573;23642
18;26.06.2017 0:00:00;1;530000;25685;25254;24080;23624
19;26.06.2017 0:00:00;1;530000;25298;25201;24093;23614
20;26.06.2017 0:00:00;1;530000;25763;25633;24623;23550
21;26.06.2017 0:00:00;1;530000;25801;26091;24675;23597
22;26.06.2017 0:00:00;1;530000;23751;24131;23306;22350
23;26.06.2017 0:00:00;1;530000;21911;22100;20741;20235
0;27.06.2017 0:00:00;1;530000;20641;20411;19145;19024
1;27.06.2017 0:00:00;1;530000;19849;19657;18503;18736
2;27.06.2017 0:00:00;1;530000;19175;19191;18511;18609
3;27.06.2017 0:00:00;1;530000;18649;18763;18584;18610
4;27.06.2017 0:00:00;1;530000;18835;18855;18641;18624
5;27.06.2017 0:00:00;1;530000;19754;19722;18616;18966
6;27.06.2017 0:00:00;1;530000;21593;21559;20513;20402
7;27.06.2017 0:00:00;1;530000;23482;23673;23986;23386
8;27.06.2017 0:00:00;1;530000;25653;25646;24910;24761
9;27.06.2017 0:00:00;1;530000;26462;26706;26028;25738
10;27.06.2017 0:00:00;1;530000;26120;26549;25507;25676
11;27.06.2017 0:00:00;1;530000;25859;26057;26197;25307
12;27.06.2017 0:00:00;1;530000;25933;26014;25941;25102
13;27.06.2017 0:00:00;1;530000;26245;26331;25977;25521
14;27.06.2017 0:00:00;1;530000;26010;26074;25247;24978
15;27.06.2017 0:00:00;1;530000;25927;25740;25211;24809
16;27.06.2017 0:00:00;1;530000;25412;25357;25216;24972
17;27.06.2017 0:00:00;1;530000;25144;25353;25038;24982
18;27.06.2017 0:00:00;1;530000;25041;25131;24287;24415
19;27.06.2017 0:00:00;1;530000;24612;24811;24094;24111
20;27.06.2017 0:00:00;1;530000;24984;25355;24582;24369
21;27.06.2017 0:00:00;1;530000;25484;25801;25495;24081
22;27.06.2017 0:00:00;1;530000;23971;23924;23785;22978
23;27.06.2017 0:00:00;1;530000;22017;21982;21310;20583
0;28.06.2017 0:00:00;1;530000;20405;20347;19474;19417
1;28.06.2017 0:00:00;1;530000;19911;19650;19094;19249
2;28.06.2017 0:00:00;1;530000;19284;19003;18742;18696
3;28.06.2017 0:00:00;1;530000;18663;18697;18723;18751
4;28.06.2017 0:00:00;1;530000;18895;18743;18839;19187
5;28.06.2017 0:00:00;1;530000;19791;19774;18964;19600
6;28.06.2017 0:00:00;1;530000;21696;21416;21040;21008
7;28.06.2017 0:00:00;1;530000;23640;23602;23791;23208
8;28.06.2017 0:00:00;1;530000;25703;25487;25367;25205
9;28.06.2017 0:00:00;1;530000;26521;26514;26386;26104
10;28.06.2017 0:00:00;1;530000;26432;26625;26334;26122
11;28.06.2017 0:00:00;1;530000;26108;26004;26145;25980
12;28.06.2017 0:00:00;1;530000;26174;25971;26089;25835
13;28.06.2017 0:00:00;1;530000;26362;26247;26111;25989
14;28.06.2017 0:00:00;1;530000;26137;26226;25856;25226
15;28.06.2017 0:00:00;1;530000;25949;25885;25601;25214
16;28.06.2017 0:00:00;1;530000;25642;25516;25412;25309
17;28.06.2017 0:00:00;1;530000;25204;25188;25085;25011
18;28.06.2017 0:00:00;1;530000;24992;25085;24468;24488
19;28.06.2017 0:00:00;1;530000;24475;24981;24133;24223
20;28.06.2017 0:00:00;1;530000;25031;25309;24399;24379
21;28.06.2017 0:00:00;1;530000;25382;25634;24833;24428
22;28.06.2017 0:00:00;1;530000;23806;23992;22568;22732
23;28.06.2017 0:00:00;1;530000;22032;22022;20738;20726
0;29.06.2017 0:00:00;1;530000;20525;20501;19650;19171
1;29.06.2017 0:00:00;1;530000;19750;19828;18694;18708
2;29.06.2017 0:00:00;1;530000;19243;19117;18204;18881
3;29.06.2017 0:00:00;1;530000;18649;18605;18067;18227
4;29.06.2017 0:00:00;1;530000;18736;18676;18167;18286
5;29.06.2017 0:00:00;1;530000;19694;19830;18714;19004
6;29.06.2017 0:00:00;1;530000;21498;21524;20824;20240
7;29.06.2017 0:00:00;1;530000;23447;23624;23162;22801
8;29.06.2017 0:00:00;1;530000;25671;25630;25040;24008
9;29.06.2017 0:00:00;1;530000;26555;26404;25501;25269
10;29.06.2017 0:00:00;1;530000;26546;26372;25588;25251
11;29.06.2017 0:00:00;1;530000;25985;25922;25673;24858
12;29.06.2017 0:00:00;1;530000;26138;26166;25548;24696
13;29.06.2017 0:00:00;1;530000;26479;26416;25630;24859
14;29.06.2017 0:00:00;1;530000;26181;26269;25789;24647
15;29.06.2017 0:00:00;1;530000;25906;25912;24176;24089
16;29.06.2017 0:00:00;1;530000;25603;25681;24343;24344
17;29.06.2017 0:00:00;1;530000;25370;25178;23779;23729
18;29.06.2017 0:00:00;1;530000;25213;25191;23284;23190
19;29.06.2017 0:00:00;1;530000;24794;24476;23393;23400
20;29.06.2017 0:00:00;1;530000;25065;25189;24812;23902
21;29.06.2017 0:00:00;1;530000;25647;25599;24694;23742
22;29.06.2017 0:00:00;1;530000;23799;23948;22356;21886
23;29.06.2017 0:00:00;1;530000;21759;22053;20495;20051
0;30.06.2017 0:00:00;1;530000;20665;20590;18702;18988
1;30.06.2017 0:00:00;1;530000;19840;19763;18257;18204
2;30.06.2017 0:00:00;1;530000;19398;19205;18265;18213
3;30.06.2017 0:00:00;1;530000;18904;18722;18205;18210
4;30.06.2017 0:00:00;1;530000;18809;18755;18243;18217
5;30.06.2017 0:00:00;1;530000;19906;19921;18662;19106
